순번,정산ID,고유번호(ARS),정류장명,시도명,시군구명,읍면동명,경도(십진수 도_분) 표기,위도(십진수 도_분) 표기
1531,8002737,42750,충대농대종점,대전광역시,유성구,온천2동,127°21.1219'E,36°21.9856'N
1532,8002738,42580,충대수의대,대전광역시,유성구,온천2동,127°20.5647'E,36°22.6482'N
1533,8002739,42560,대전보훈요양원,대전광역시,유성구,온천2동,127°20.5035'E,36°22.4597'N
1534,8002740,42550,대전보훈요양원,대전광역시,유성구,온천2동,127°20.4866'E,36°22.4714'N
1535,8002741,42530,충대서문,대전광역시,유성구,온천2동,127°20.4070'E,36°22.1656'N
1536,8002742,42540,충대서문,대전광역시,유성구,온천2동,127°20.4077'E,36°22.2330'N
1537,8002743,21090,한밭종합운동장,대전광역시,중구,부사동,127°25.9542'E,36°19.0040'N
1538,8002744,21100,한밭종합운동장,대전광역시,중구,부사동,127°25.9704'E,36°19.0203'N
1539,8002745,43340,충렬사삼거리,대전광역시,유성구,신성동,127°21.2781'E,36°23.8184'N
1540,8002746,43350,충열사,대전광역시,유성구,신성동,127°21.3395'E,36°23.8376'N
1541,8002747,22190,대전동부교육지원청,대전광역시,중구,문화1동,127°24.6782'E,36°18.8419'N
1542,8002748,21390,중도일보,대전광역시,중구,오류동,127°24.4642'E,36°19.5646'N
1543,8002750,22760,침산동입구,대전광역시,중구,산성동,127°23.9052'E,36°16.6451'N
1544,8002751,22770,침산동입구,대전광역시,중구,산성동,127°23.9140'E,36°16.6449'N
1545,8002753,31580,서우아파트1단지,대전광역시,서구,내동,127°22.1846'E,36°20.0570'N
1546,8002754,31590,코오롱아파트,대전광역시,서구,내동,127°22.2649'E,36°20.0592'N
1547,8002756,32590,크로바아파트,대전광역시,서구,둔산1동,127°23.5958'E,36°21.0839'N
1548,8002757,31970,큰마을아파트,대전광역시,서구,갈마1동,127°22.6290'E,36°20.8532'N
1549,8002758,31420,탄방네거리,대전광역시,서구,괴정동,127°23.1768'E,36°20.5301'N
1550,8002759,31210,탄방동주민센터,대전광역시,서구,탄방동,127°23.7191'E,36°20.8739'N
1551,8002760,31100,탄방역.대전고용센터,대전광역시,서구,탄방동,127°23.1411'E,36°20.7913'N
1552,8002761,31220,탄방주공아파트,대전광역시,서구,탄방동,127°23.8082'E,36°20.4775'N
1553,8002762,31230,탄방주공아파트,대전광역시,서구,용문동,127°23.8334'E,36°20.4704'N
1554,8002763,32610,탄방중학교,대전광역시,서구,둔산1동,127°23.6902'E,36°21.0164'N
1555,8002764,22420,탑골입구,대전광역시,중구,산성동,127°23.6138'E,36°18.3092'N
1556,8002765,44330,탑립동,대전광역시,유성구,관평동,127°24.2608'E,36°24.6331'N
1557,8002766,44300,탑립1통,대전광역시,유성구,관평동,127°23.7628'E,36°24.5235'N
1558,8002767,44290,탑립1통,대전광역시,유성구,관평동,127°23.7439'E,36°24.5298'N
1559,8002768,44320,탑립1통산의절,대전광역시,유성구,관평동,127°23.9055'E,36°24.5824'N
1560,8002769,44310,탑립1통산의절,대전광역시,유성구,관평동,127°23.9084'E,36°24.5724'N
1561,8002775,44400,탑립육교,대전광역시,유성구,관평동,127°23.6740'E,36°24.6764'N
1562,8002776,44410,탑립육교,대전광역시,유성구,관평동,127°23.6855'E,36°24.6750'N
1563,8002777,52380,태양마을,대전광역시,대덕구,덕암동,127°26.0362'E,36°26.2233'N
1564,8002778,21550,태평1동주민센터,대전광역시,중구,태평1동,127°23.8467'E,36°19.5958'N
1565,8002779,21580,태평1동주민센터,대전광역시,중구,태평1동,127°23.8018'E,36°19.5673'N
1566,8002780,21280,오류네거리,대전광역시,중구,오류동,127°24.1922'E,36°19.6038'N
1567,8002781,21270,오류네거리,대전광역시,중구,오류동,127°24.1694'E,36°19.6193'N
1568,8002784,21310,오류초등학교입구,대전광역시,중구,오류동,127°24.2536'E,36°19.5924'N
1569,8002785,21320,오류초등학교입구,대전광역시,중구,오류동,127°24.2387'E,36°19.5822'N
1570,8002786,21430,삼부/새롬아파트,대전광역시,중구,태평1동,127°23.3971'E,36°19.3293'N
1571,8002787,21570,태평중학교,대전광역시,중구,태평1동,127°23.8073'E,36°19.7856'N
1572,8002788,21520,태평시장,대전광역시,중구,태평1동,127°23.7018'E,36°19.4812'N
1573,8002789,21530,태평시장,대전광역시,중구,태평1동,127°23.7181'E,36°19.4901'N
1574,8002790,21470,태평오거리,대전광역시,중구,태평1동,127°23.5824'E,36°19.5711'N
1575,8002791,21510,태평오거리,대전광역시,중구,태평1동,127°23.6994'E,36°19.5958'N
1576,8002792,21540,태평오거리,대전광역시,중구,태평1동,127°23.7159'E,36°19.5911'N
1577,8002793,21460,태평오거리,대전광역시,중구,태평1동,127°23.5714'E,36°19.5931'N
1578,8002794,21800,쌍용예가아파트,대전광역시,중구,유천1동,127°23.8948'E,36°19.3552'N
1579,8002795,21590,쌍용예가아파트,대전광역시,중구,태평1동,127°23.8876'E,36°19.3687'N
1580,8002796,21740,태평초등학교,대전광역시,중구,유천1동,127°23.6628'E,36°19.2896'N
1581,8002797,21500,태평초등학교,대전광역시,중구,유천1동,127°23.6596'E,36°19.3034'N
1582,8002798,20540,테미삼거리,대전광역시,중구,대흥동,127°25.1162'E,36°19.1011'N
1583,8002799,21020,테미고개,대전광역시,중구,대흥동,127°25.3869'E,36°19.0674'N
1584,8002800,20670,테미고개,대전광역시,중구,대흥동,127°25.4183'E,36°19.0826'N
1585,8002801,20590,대전광역시노인복지관,대전광역시,중구,대흥동,127°25.2060'E,36°19.1842'N
1586,8002802,20580,대전광역시노인복지관,대전광역시,중구,대흥동,127°25.2022'E,36°19.2178'N
1587,8002803,20560,테미삼거리,대전광역시,중구,대흥동,127°25.1464'E,36°19.0865'N
1588,8002804,81930,테크노밸리12단지,대전광역시,유성구,관평동,127°23.5554'E,36°25.0264'N
1589,8002805,82050,테크노밸리12단지,대전광역시,유성구,관평동,127°23.5669'E,36°25.0390'N
1590,8002806,13290,토망대,대전광역시,동구,대청동,127°31.8097'E,36°25.0244'N
1591,8002807,13300,토망대.오동,대전광역시,동구,대청동,127°31.8329'E,36°25.0153'N
1592,8002808,34080,토옥골,대전광역시,서구,기성동,127°20.6392'E,36°14.3642'N
1593,8002809,13490,토토자연학습원,대전광역시,동구,산내동,127°27.4908'E,36°17.1034'N
1594,8002810,13500,토토자연학습원,대전광역시,동구,산내동,127°27.5021'E,36°17.1077'N
1595,8002811,43680,국군대전병원,대전광역시,유성구,신성동,127°20.7623'E,36°24.1250'N
1596,8002814,32150,파랑새네거리,대전광역시,서구,둔산1동,127°22.7712'E,36°21.1838'N
1597,8002815,32020,파랑새아파트,대전광역시,서구,둔산1동,127°22.5583'E,36°21.3578'N
1598,8002816,10690,판암역네거리,대전광역시,동구,판암1동,127°27.3913'E,36°19.0395'N
1599,8002817,10650,판암근린공원,대전광역시,동구,판암1동,127°27.1249'E,36°19.0795'N
1600,8002818,10660,판암근린공원,대전광역시,동구,판암1동,127°27.1405'E,36°19.0868'N
1601,8002819,10700,판암2동주민센터,대전광역시,동구,판암1동,127°27.4227'E,36°19.1879'N
1602,8002820,10790,판암동성당,대전광역시,동구,판암1동,127°27.7088'E,36°19.1998'N
1603,8002821,10810,판암동성당,대전광역시,동구,판암1동,127°27.7363'E,36°19.1945'N
1604,8002822,10680,판암역네거리,대전광역시,동구,판암1동,127°27.3479'E,36°19.0263'N
1605,8002823,10740,판암역,대전광역시,동구,판암1동,127°27.5584'E,36°19.0141'N
1606,8002824,10760,판암역,대전광역시,동구,판암1동,127°27.5796'E,36°19.0361'N
1607,8002825,10720,판암주공4단지,대전광역시,동구,판암1동,127°27.5242'E,36°19.2716'N
1608,8002826,10750,판암주공5단지,대전광역시,동구,판암1동,127°27.5849'E,36°19.3343'N
1609,8002828,10800,판암네거리,대전광역시,동구,판암1동,127°27.7088'E,36°19.0846'N
1610,8002829,10780,판암네거리,대전광역시,동구,판암1동,127°27.7009'E,36°19.0948'N
1611,8002830,10830,판암IC,대전광역시,동구,판암1동,127°28.1084'E,36°19.1299'N
1612,8002831,30430,배재대학교,대전광역시,서구,도마1동,127°22.2273'E,36°19.3682'N
1613,8002832,10410,은어송초등학교,대전광역시,동구,산내동,127°27.4040'E,36°18.0909'N
1614,8002833,10400,은어송초등학교,대전광역시,동구,효동,127°27.3824'E,36°18.1000'N
1615,8002834,33940,평촌1통마을회관,대전광역시,서구,기성동,127°19.0941'E,36°14.3548'N
1616,8002835,33950,평촌1통마을회관,대전광역시,서구,기성동,127°19.0977'E,36°14.3496'N
1617,8002837,33860,평촌2통아래뜸,대전광역시,서구,기성동,127°18.7501'E,36°14.2807'N
1618,8002838,33880,평촌2통마을회관,대전광역시,서구,기성동,127°18.9226'E,36°14.3720'N
1619,8002839,52320,평촌동,대전광역시,대덕구,덕암동,127°25.5297'E,36°26.1308'N
1620,8002840,52310,평촌동,대전광역시,대덕구,덕암동,127°25.5241'E,36°26.1490'N
1621,8002841,53060,평촌동,대전광역시,대덕구,덕암동,127°26.0288'E,36°25.9090'N
1622,8002842,34240,평촌동종점,대전광역시,서구,기성동,127°18.4538'E,36°14.1960'N
1623,8002843,11620,평화아파트,대전광역시,동구,가양1동,127°27.0503'E,36°21.2462'N
1624,8002844,21630,푸른뫼아파트,대전광역시,중구,태평1동,127°23.9560'E,36°19.6994'N
1625,8002845,21620,푸른뫼아파트,대전광역시,중구,태평1동,127°23.9329'E,36°19.7079'N
1626,8002846,31890,푸른아파트,대전광역시,서구,갈마1동,127°22.2725'E,36°20.5639'N
1627,8002847,51660,금강엑슬루타워,대전광역시,대덕구,석봉동,127°25.2524'E,36°26.9586'N
1628,8002848,51680,금강엑슬루타워,대전광역시,대덕구,석봉동,127°25.2559'E,36°26.9738'N
1629,8002849,43600,하기중학교,대전광역시,유성구,노은2동,127°19.2786'E,36°23.1512'N
1630,8002850,32790,하나로아파트,대전광역시,서구,월평1동,127°21.9956'E,36°21.5970'N
1631,8002851,32220,SK브로드밴드,대전광역시,서구,둔산1동,127°22.8455'E,36°21.0688'N
1632,8002852,14040,하소1통,대전광역시,동구,산내동,127°26.4594'E,36°13.1530'N
1633,8002853,14030,하소1통,대전광역시,동구,산내동,127°26.4548'E,36°13.1819'N
1634,8002854,14060,하소2통,대전광역시,동구,산내동,127°26.5793'E,36°13.4080'N
1635,8002855,14050,하소2통,대전광역시,동구,산내동,127°26.5745'E,36°13.4198'N
1636,8002856,14020,대전제2시립노인병원,대전광역시,동구,산내동,127°26.3741'E,36°12.7723'N
1637,8002857,14260,대전제2시립노인병원,대전광역시,동구,산내동,127°26.3739'E,36°12.7658'N
1638,8002858,13830,하소룡골,대전광역시,동구,산내동,127°27.6635'E,36°14.5790'N
1639,8002859,14330,하소룡골,대전광역시,동구,산내동,127°27.6609'E,36°14.5711'N
1640,8002860,50260,오정동,대전광역시,대덕구,오정동,127°25.0367'E,36°21.2534'N
1641,8002863,40480,학하동,대전광역시,유성구,진잠동,127°18.8860'E,36°20.2426'N
1642,8002864,40470,학하동,대전광역시,유성구,진잠동,127°18.8972'E,36°20.2605'N
1643,8002867,40450,학하초등학교,대전광역시,유성구,진잠동,127°18.7590'E,36°20.0855'N
1644,8002868,40460,학하초등학교,대전광역시,유성구,진잠동,127°18.7704'E,36°20.0878'N
1645,8002869,31170,한가람아파트,대전광역시,서구,탄방동,127°23.5462'E,36°20.7918'N
1646,8002870,31180,한가람아파트,대전광역시,서구,탄방동,127°23.5815'E,36°20.8076'N
1647,8002871,32540,한가람아파트,대전광역시,서구,탄방동,127°23.5358'E,36°20.9302'N
1648,8002872,42830,한국과학기술원,대전광역시,유성구,온천2동,127°21.7704'E,36°21.9057'N
1649,8002873,42840,한국과학기술원,대전광역시,유성구,온천2동,127°21.8925'E,36°21.9463'N
1650,8002874,43370,한국기계연구원,대전광역시,유성구,신성동,127°21.3894'E,36°23.6859'N
1651,8002875,43360,한국기계연구원,대전광역시,유성구,신성동,127°21.3409'E,36°23.7554'N
1652,8002876,23050,한국무예연수원,대전광역시,중구,산성동,127°25.0543'E,36°13.0848'N
1653,8002877,23060,한국무예연수원,대전광역시,중구,산성동,127°25.0553'E,36°13.0919'N
1654,8002878,22100,한국산업인력공단,대전광역시,중구,문화1동,127°24.4893'E,36°18.6510'N
1655,8002879,42810,한국생명공학연구원,대전광역시,유성구,온천2동,127°21.5952'E,36°22.6461'N
1656,8002880,11810,한국전력공사,대전광역시,동구,용전동,127°26.0680'E,36°21.4316'N
1657,8002881,11820,한국전력공사,대전광역시,동구,용전동,127°26.0816'E,36°21.4514'N
1658,8002882,43080,한국전자통신연구원,대전광역시,유성구,신성동,127°22.0121'E,36°23.0290'N
1659,8002883,43090,과학기술연합대학원(UST),대전광역시,유성구,신성동,127°22.0273'E,36°23.0502'N
1660,8002884,44030,KAIST문지캠퍼스,대전광역시,유성구,전민동,127°24.0043'E,36°23.4105'N
1661,8002885,44020,LG화학기술연구원,대전광역시,유성구,전민동,127°23.8114'E,36°23.4141'N
1662,8002886,42800,한국항공우주연구원,대전광역시,유성구,신성동,127°21.4670'E,36°22.7330'N
1663,8002887,20650,대고오거리,대전광역시,중구,대흥동,127°25.3745'E,36°19.4125'N
1664,8002888,20640,대고오거리,대전광역시,중구,대흥동,127°25.3433'E,36°19.4485'N
1665,8002889,51730,한국타이어,대전광역시,대덕구,목상동,127°24.6237'E,36°26.8897'N
1666,8002890,43380,한국타이어중앙연구소,대전광역시,유성구,신성동,127°21.5513'E,36°23.5202'N
1667,8002891,51760,한국타이어후문,대전광역시,대덕구,목상동,127°25.0242'E,36°26.9467'N
1668,8002892,51770,한국타이어후문,대전광역시,대덕구,목상동,127°24.9646'E,36°26.9785'N
1669,8002893,11640,한국폴리텍대학,대전광역시,동구,가양1동,127°27.1273'E,36°21.0340'N
1670,8002894,11650,한국폴리텍대학,대전광역시,동구,가양1동,127°27.1474'E,36°21.0374'N
1671,8002895,43100,한국표준과학연구원,대전광역시,유성구,신성동,127°22.3872'E,36°23.1202'N
1672,8002896,43120,한국표준과학연구원,대전광역시,유성구,신성동,127°22.3863'E,36°23.1402'N
1673,8002897,42790,한국항공우주연구원,대전광역시,유성구,신성동,127°21.4642'E,36°22.7189'N
1674,8002898,11530,가양도서관,대전광역시,동구,가양1동,127°26.6354'E,36°20.9169'N
1675,8002899,11520,가양도서관,대전광역시,동구,가양1동,127°26.5927'E,36°20.9397'N
1676,8002900,43060,한국화학연구원,대전광역시,유성구,신성동,127°21.5083'E,36°23.1271'N
1677,8002901,43070,한국에너지기술연구원,대전광역시,유성구,신성동,127°21.5032'E,36°23.1058'N
1678,8002902,50330,한남대학교,대전광역시,대덕구,오정동,127°25.1606'E,36°21.0518'N
1679,8002903,50320,한남대학교,대전광역시,대덕구,오정동,127°25.1562'E,36°21.0428'N
1680,8002904,50340,한남대학교,대전광역시,대덕구,오정동,127°25.3405'E,36°21.0837'N
1681,8002905,50350,한남대학교,대전광역시,대덕구,오정동,127°25.3528'E,36°21.0897'N
1682,8002906,51370,한남병원,대전광역시,대덕구,중리동,127°25.5744'E,36°21.5262'N
1683,8002907,51880,신일네거리,대전광역시,대덕구,목상동,127°24.3846'E,36°26.1729'N
1684,8002908,32550,한마루아파트,대전광역시,서구,둔산1동,127°23.5512'E,36°21.3407'N
1685,8002909,44740,한마을아파트,대전광역시,유성구,구즉동,127°23.0540'E,36°25.7381'N
1686,8002910,44720,한마을아파트,대전광역시,유성구,구즉동,127°22.9973'E,36°25.8187'N
1687,8002911,44760,한마을아파트후문,대전광역시,유성구,구즉동,127°23.0633'E,36°25.7479'N
1688,8002912,51190,한마음아파트,대전광역시,대덕구,법1동,127°25.8760'E,36°22.2423'N
1689,8002913,31710,한민시장,대전광역시,서구,가장동,127°22.9887'E,36°19.9544'N
1690,8002914,31700,한민시장,대전광역시,서구,내동,127°22.9850'E,36°19.9344'N
1691,8002915,22260,한밭가든아파트,대전광역시,중구,산성동,127°23.0093'E,36°18.2621'N
1692,8002916,22270,한밭가든아파트,대전광역시,중구,산성동,127°23.0780'E,36°18.2782'N
1693,8002917,31840,한밭고.갈마중입구,대전광역시,서구,갈마1동,127°22.1558'E,36°20.8050'N
1694,8002920,41690,한밭대학교,대전광역시,유성구,온천1동,127°17.8527'E,36°21.0447'N
1695,8002921,41680,한밭대학교,대전광역시,유성구,온천1동,127°17.8886'E,36°21.1127'N
1696,8002922,41410,덕명네거리,대전광역시,유성구,온천1동,127°18.5431'E,36°21.5713'N
1697,8002923,41400,덕명네거리,대전광역시,유성구,온천1동,127°18.3757'E,36°21.6162'N
1698,8002925,22110,한밭도서관,대전광역시,중구,문화1동,127°24.5006'E,36°18.5946'N
1699,8002926,22060,한밭도서관,대전광역시,중구,문화1동,127°24.4362'E,36°18.5620'N
1700,8002927,22050,한밭도서관,대전광역시,중구,문화1동,127°24.4253'E,36°18.5700'N
1701,8002928,23140,한밭도서관후문,대전광역시,중구,문화1동,127°24.6859'E,36°18.6234'N
1702,8002929,51690,한밭아파트,대전광역시,대덕구,석봉동,127°25.4624'E,36°26.7034'N
1703,8002930,50840,들말/신대차고지,대전광역시,대덕구,회덕동,127°25.5097'E,36°24.6270'N
1704,8002932,21050,한화생명이글스파크,대전광역시,중구,대사동,127°25.7063'E,36°19.0980'N
1705,8002934,12290,한밭중네거리,대전광역시,동구,삼성동,127°25.6071'E,36°20.2171'N
1706,8002935,32620,한밭초등학교,대전광역시,서구,둔산1동,127°23.6928'E,36°21.2803'N
1707,8002936,40820,한배미뜰,대전광역시,유성구,진잠동,127°14.8733'E,36°17.4280'N
1708,8002937,22660,한빛고교,대전광역시,중구,산성동,127°22.5658'E,36°16.9889'N
1709,8002938,22670,한빛고교,대전광역시,중구,산성동,127°22.5551'E,36°16.9944'N
1710,8002939,42730,한빛아파트,대전광역시,유성구,온천2동,127°21.1906'E,36°21.7336'N
1711,8002940,42780,한빛아파트,대전광역시,유성구,온천2동,127°21.5136'E,36°21.7577'N
1712,8002941,42720,한빛아파트,대전광역시,유성구,온천2동,127°21.1802'E,36°21.7718'N
1713,8002942,20400,한사랑아파트,대전광역시,중구,목동,127°24.7273'E,36°19.9962'N
1714,8002943,44750,한솔아파트,대전광역시,유성구,구즉동,127°23.0624'E,36°25.9625'N
1715,8002944,51850,한솔제지,대전광역시,대덕구,목상동,127°24.1243'E,36°26.4213'N
1716,8002945,51840,한솔제지,대전광역시,대덕구,목상동,127°24.1465'E,36°26.3801'N
1717,8002946,11720,한숲아파트,대전광역시,동구,용전동,127°25.6597'E,36°21.2837'N
1718,8002947,50370,한숲아파트,대전광역시,대덕구,오정동,127°25.6486'E,36°21.2972'N
1719,8002948,40130,한승미메이드아파트,대전광역시,유성구,진잠동,127°19.1606'E,36°18.4105'N
1720,8002949,40150,한승미메이드아파트,대전광역시,유성구,진잠동,127°19.1882'E,36°18.3760'N
1721,8002950,51020,한신휴플러스,대전광역시,대덕구,송촌동,127°26.6438'E,36°21.2971'N
1722,8002951,51500,한신휴플러스,대전광역시,대덕구,비래동,127°26.6782'E,36°21.3088'N
1723,8002952,32920,한아름아파트,대전광역시,서구,월평1동,127°22.5473'E,36°21.7411'N
1724,8002953,31140,한우리아파트,대전광역시,서구,탄방동,127°23.2788'E,36°20.7904'N
1725,8002954,31150,한우리아파트,대전광역시,서구,탄방동,127°23.3081'E,36°20.8090'N
1726,8002955,43000,하나아파트,대전광역시,유성구,신성동,127°20.9463'E,36°23.0869'N
1727,8002956,42960,한울아파트후문,대전광역시,유성구,신성동,127°20.7614'E,36°23.1038'N
1728,8002957,52890,신탄진26통,대전광역시,대덕구,신탄진동,127°26.0228'E,36°26.6366'N
1729,8002958,52880,신탄진26통,대전광역시,대덕구,신탄진동,127°26.0170'E,36°26.6407'N
1730,8002959,52860,신탄진동행정복지센터,대전광역시,대덕구,신탄진동,127°25.8395'E,36°27.1002'N
1731,8002960,41340,한진오피스텔,대전광역시,유성구,온천1동,127°20.5237'E,36°21.3867'N
1732,8002961,41350,온천교,대전광역시,유성구,온천1동,127°20.5557'E,36°21.4655'N
1733,8002962,43020,한화솔루션중앙연구소,대전광역시,유성구,신성동,127°21.1661'E,36°23.1017'N
1734,8002963,43030,한화솔루션중앙연구소,대전광역시,유성구,신성동,127°21.1787'E,36°23.1219'N
1735,8002964,32570,햇님아파트,대전광역시,서구,둔산1동,127°23.5665'E,36°21.3541'N
1736,8002965,30250,향우네거리,대전광역시,서구,변동,127°22.6788'E,36°19.3698'N
1737,8002966,30260,향우네거리,대전광역시,서구,변동,127°22.6949'E,36°19.3547'N
1738,8002967,32000,향촌아파트,대전광역시,서구,둔산1동,127°22.4662'E,36°21.3050'N
1739,8002968,32010,향촌아파트,대전광역시,서구,둔산1동,127°22.5465'E,36°21.3425'N
1740,8002969,32390,시청역,대전광역시,서구,둔산1동,127°23.2896'E,36°21.0843'N
1741,8002970,12210,현암교,대전광역시,동구,삼성동,127°25.2090'E,36°20.3772'N
1742,8002971,12190,현암교,대전광역시,동구,삼성동,127°25.2044'E,36°20.4050'N
1743,8002972,12160,현암시장,대전광역시,동구,삼성동,127°24.9320'E,36°20.5247'N
1744,8002973,41460,현충원역,대전광역시,유성구,온천1동,127°19.3026'E,36°21.5608'N
1745,8002974,41450,현충원역,대전광역시,유성구,온천1동,127°19.1818'E,36°21.5775'N
1746,8002976,30050,대전과학기술대학교,대전광역시,서구,복수동,127°22.4266'E,36°18.2621'N
1747,8002977,30030,대전과학기술대학교,대전광역시,서구,복수동,127°22.3946'E,36°18.2762'N
1748,8002978,30020,계룡아파트,대전광역시,서구,복수동,127°22.3751'E,36°18.3227'N
1749,8002980,20940,호동,대전광역시,중구,석교동,127°27.0247'E,36°18.2337'N
1750,8002981,20930,호동,대전광역시,중구,석교동,127°26.9555'E,36°18.2819'N
1751,8002982,21230,호수돈여고,대전광역시,중구,용두동,127°24.7414'E,36°19.6212'N
1752,8002983,20080,호수돈여고,대전광역시,중구,은행선화동,127°24.8910'E,36°19.6451'N
1753,8002984,41390,홈플러스유성점,대전광역시,유성구,온천1동,127°21.2700'E,36°21.5639'N
1754,8002986,11850,대전문학관입구,대전광역시,동구,용전동,127°26.2530'E,36°21.3047'N
1755,8002987,11840,대전문학관입구,대전광역시,동구,용전동,127°26.2176'E,36°21.3061'N
1756,8002988,12070,홍도지하보도,대전광역시,동구,홍도동,127°25.2963'E,36°20.8763'N
1757,8002990,12090,홍도동현암아파트,대전광역시,동구,홍도동,127°25.4267'E,36°20.6805'N
1758,8002991,12080,홍도동현암아파트,대전광역시,동구,홍도동,127°25.4254'E,36°20.6692'N
1759,8002993,12140,홍도육교,대전광역시,동구,홍도동,127°25.7671'E,36°20.7422'N
1760,8002994,11930,홍도육교,대전광역시,동구,성남동,127°25.7879'E,36°20.7281'N
1761,8002995,12430,목척교,대전광역시,동구,중앙동,127°25.8193'E,36°19.8103'N
1762,8002997,41360,온천교,대전광역시,유성구,온천1동,127°20.6053'E,36°21.4864'N
1763,8002998,22880,화곡,대전광역시,중구,산성동,127°24.0813'E,36°15.2384'N
1764,8002999,22890,화곡,대전광역시,중구,산성동,127°24.0943'E,36°15.2409'N
1765,8003001,40320,화물터미널,대전광역시,유성구,진잠동,127°19.1347'E,36°18.9810'N
1766,8003002,41660,수통골삼거리,대전광역시,유성구,온천1동,127°17.7578'E,36°20.8958'N
1767,8003003,41670,수통골삼거리,대전광역시,유성구,온천1동,127°17.7711'E,36°20.8832'N
1768,8003004,43490,화암네거리,대전광역시,유성구,신성동,127°22.4168'E,36°24.4294'N
1769,8003005,43520,화암네거리,대전광역시,유성구,신성동,127°22.6486'E,36°24.6161'N
1770,8003006,50110,화정초등학교,대전광역시,대덕구,오정동,127°24.7498'E,36°21.4873'N
1771,8003007,42820,한국지질자원연구원,대전광역시,유성구,온천2동,127°21.6566'E,36°22.6272'N
1772,8003008,32840,황실타운아파트,대전광역시,서구,월평1동,127°22.2519'E,36°21.5970'N
1773,8003009,13070,세천삼거리,대전광역시,동구,대청동,127°29.7062'E,36°20.8616'N
1774,8003010,13080,세천삼거리,대전광역시,동구,대청동,127°29.7393'E,36°20.8802'N
1775,8003011,50670,회덕동주민센터,대전광역시,대덕구,회덕동,127°25.2420'E,36°22.5976'N
1776,8003012,50680,회덕동주민센터,대전광역시,대덕구,회덕동,127°25.2644'E,36°22.5897'N
1777,8003014,10170,효동네거리,대전광역시,동구,효동,127°26.3941'E,36°18.9699'N
1778,8003016,10160,효동네거리,대전광역시,동구,효동,127°26.4050'E,36°18.9888'N
1779,8003017,10200,효동행정복지센터,대전광역시,동구,효동,127°26.4650'E,36°18.9667'N
1780,8003018,10190,효동행정복지센터,대전광역시,동구,효동,127°26.4489'E,36°18.9652'N
1781,8003020,51860,효성신탄진공장,대전광역시,대덕구,목상동,127°24.2450'E,36°26.6624'N
1782,8003021,51800,효성신탄진공장,대전광역시,대덕구,목상동,127°24.2309'E,36°26.6798'N
1783,8003022,11950,효촌마을아파트,대전광역시,동구,성남동,127°26.0128'E,36°20.7096'N
1784,8003024,12910,효평동,대전광역시,동구,대청동,127°28.0877'E,36°23.9250'N
1785,8003025,12900,효평동,대전광역시,동구,대청동,127°28.0878'E,36°23.9317'N
1786,8003026,12950,효평삼거리,대전광역시,동구,대청동,127°28.4385'E,36°24.5777'N
1787,8003027,12950,효평삼거리,대전광역시,동구,대청동,127°28.4212'E,36°24.5603'N
1788,8003028,12940,효평삼거리,대전광역시,동구,대청동,127°28.4144'E,36°24.5567'N
1789,8003030,12930,효평초등학교,대전광역시,동구,대청동,127°28.4144'E,36°24.3869'N
1790,8003031,12920,효평초등학교,대전광역시,동구,대청동,127°28.4061'E,36°24.3825'N
1791,8003032,41380,만년교,대전광역시,유성구,온천1동,127°20.7303'E,36°21.1690'N
1792,8003033,52720,미호교,대전광역시,대덕구,신탄진동,127°27.9306'E,36°27.5982'N
1793,8003034,52730,미호교,대전광역시,대덕구,신탄진동,127°27.9306'E,36°27.5256'N
1794,8003035,33720,흑석네거리,대전광역시,서구,기성동,127°20.4761'E,36°15.2843'N
1795,8003036,33710,흑석네거리,대전광역시,서구,기성동,127°20.4723'E,36°15.2913'N
1796,8003037,33690,흑석리역,대전광역시,서구,기성동,127°20.4041'E,36°15.3177'N
1797,8003038,33680,흑석리역,대전광역시,서구,기성동,127°20.3983'E,36°15.3126'N
1798,8003041,43500,국가정보자원관리원,대전광역시,유성구,신성동,127°22.4083'E,36°23.8152'N
1799,8003043,31350,KT인재개발원,대전광역시,서구,괴정동,127°22.5705'E,36°20.3119'N
1800,8003044,31340,KT인재개발원,대전광역시,서구,괴정동,127°22.5263'E,36°20.3238'N
1801,8003045,43410,LG생활건강기술연구원,대전광역시,유성구,신성동,127°21.7349'E,36°23.0892'N
1802,8003046,33220,GS칼텍스저유소,대전광역시,서구,가수원동,127°21.4062'E,36°17.7421'N
1803,8003047,43320,MBC/TJB방송국,대전광역시,유성구,신성동,127°23.6903'E,36°22.4758'N
1804,8003048,43330,MBC/TJB방송국,대전광역시,유성구,신성동,127°23.7081'E,36°22.4899'N
1805,8003051,14280,우송대동캠퍼스,대전광역시,동구,용운동,127°27.2132'E,36°19.9747'N
1806,8003052,34940,용촌교삼거리,대전광역시,서구,기성동,127°19.0014'E,36°14.8328'N
1807,8003053,34930,가수원네거리,대전광역시,서구,가수원동,127°21.2392'E,36°18.3294'N
1808,8003054,14270,대전역/역전시장,대전광역시,동구,중앙동,127°26.0018'E,36°19.8071'N
1809,8003055,41550,정보통신공사협회,대전광역시,유성구,온천1동,127°19.7855'E,36°21.2075'N
1810,8003056,82530,구즉초등학교,대전광역시,유성구,구즉동,127°22.9083'E,36°26.3977'N
1811,8003057,82550,휴먼시아 1단지,대전광역시,유성구,구즉동,127°22.9396'E,36°26.2774'N
